ID Pedido,Fecha compra,Modo envío,ID Cliente,ID Producto,Precio unitario,Cantidad,Importe,Segmento,País,Categoría,Sub-categoría,Nombre Producto,Coste Producción,Beneficio
CA-2017-130841,2021-07-28 00:00:00,Standard Class,MH-17620,TEC-PH-10001817,"1145,6",4,"4582,4",Corporate,Spain,Technology,Phones,Wilson Electronics DB Pro Signal Booster,"1658,95039260372","-2053,40157041488"
CA-2017-127782,2021-11-02 00:00:00,Standard Class,TH-21115,TEC-PH-10001817,"859,2",4,"3436,8",Corporate,Romania,Technology,Phones,Wilson Electronics DB Pro Signal Booster,"1658,95039260372","-3199,00157041488"
CA-2016-118255,2020-03-11 00:00:00,First Class,ON-18715,TEC-AC-10000171,"45,98",2,"91,96",Corporate,United States,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack","41,1918970862518","9,57620582749645"
CA-2015-157812,2019-03-22 00:00:00,Standard Class,DB-13210,TEC-AC-10000171,"18,392",1,"18,392",Consumer,United States,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack","41,1918970862518","-22,7998970862518"
CA-2016-148208,2020-01-22 00:00:00,Standard Class,BT-11530,TEC-AC-10000171,"55,176",3,"165,528",Home Office,Germany,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack","41,1918970862518","41,9523087412447"
CA-2015-110093,2019-12-03 00:00:00,Standard Class,AB-10255,TEC-AC-10000171,"36,784",2,"73,568",Home Office,Germany,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack","41,1918970862518","-8,81579417250354"
CA-2017-120761,2021-09-04 00:00:00,Standard Class,AB-10150,TEC-AC-10000171,"91,96",4,"367,84",Consumer,Germany,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack","41,1918970862518","203,072411654993"
US-2015-161466,2019-09-24 00:00:00,Second Class,ON-18715,OFF-AR-10000634,"6,848",2,"13,696",Corporate,United States,Office Supplies,Art,Newell 320,"4,39095113193915","4,9140977361217"
CA-2015-107468,2019-12-18 00:00:00,Standard Class,MK-17905,OFF-AR-10000634,"6,848",2,"13,696",Corporate,United States,Office Supplies,Art,Newell 320,"4,39095113193915","4,9140977361217"
CA-2014-102673,2018-11-01 00:00:00,Standard Class,KH-16630,OFF-AR-10000634,"10,272",3,"30,816",Corporate,United States,Office Supplies,Art,Newell 320,"4,39095113193915","17,6431466041826"
US-2014-131870,2018-09-09 00:00:00,First Class,NF-18595,OFF-AR-10000634,"30,816",9,"277,344",Home Office,Germany,Office Supplies,Art,Newell 320,"4,39095113193915","237,825439812548"
CA-2017-134838,2021-02-19 00:00:00,First Class,ED-13885,OFF-AR-10000634,"12,84",3,"38,52",Home Office,Germany,Office Supplies,Art,Newell 320,"4,39095113193915","25,3471466041826"
US-2017-105389,2021-10-23 00:00:00,Second Class,DM-13015,OFF-AR-10000634,"10,272",3,"30,816",Consumer,Spain,Office Supplies,Art,Newell 320,"4,39095113193915","17,6431466041826"
CA-2015-104059,2019-06-13 00:00:00,Second Class,FC-14245,OFF-AR-10000634,"3,424",1,"3,424",Home Office,Romania,Office Supplies,Art,Newell 320,"4,39095113193915","-0,96695113193915"
CA-2014-121286,2018-11-04 00:00:00,Second Class,ON-18715,OFF-FA-10000585,"8,376",3,"25,128",Corporate,United States,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,"5,45783527506897","8,75449417479308"
CA-2015-164882,2019-10-31 00:00:00,Same Day,SG-20080,OFF-FA-10000585,"17,45",5,"87,25",Consumer,United States,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,"5,45783527506897","59,9608236246551"
CA-2015-169397,2019-12-24 00:00:00,First Class,JB-15925,OFF-FA-10000585,"5,584",2,"11,168",Consumer,United States,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,"5,45783527506897","0,252329449862051"
CA-2017-159884,2021-08-31 00:00:00,Standard Class,JF-15490,OFF-FA-10000585,"8,376",3,"25,128",Consumer,United States,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,"5,45783527506897","8,75449417479308"
CA-2017-164826,2021-12-28 00:00:00,Standard Class,JF-15415,OFF-FA-10000585,"13,96",4,"55,84",Consumer,United States,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,"5,45783527506897","34,0086588997241"
CA-2016-128811,2020-09-12 00:00:00,Standard Class,SF-20200,OFF-FA-10000585,"10,47",3,"31,41",Consumer,United States,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,"5,45783527506897","15,0364941747931"
CA-2016-121034,2020-08-08 00:00:00,Second Class,JF-15565,OFF-FA-10000585,"11,168",4,"44,672",Consumer,Germany,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,"5,45783527506897","22,8406588997241"
CA-2016-124590,2020-11-12 00:00:00,Standard Class,SP-20920,OFF-FA-10000585,"16,752",6,"100,512",Consumer,Spain,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,"5,45783527506897","67,7649883495862"
CA-2015-112014,2019-08-13 00:00:00,Standard Class,ON-18715,OFF-AR-10003156,"50,8",5,254,Corporate,United States,Office Supplies,Art,50 Colored Long Pencils,"23,6364062863935","135,817968568033"
CA-2015-105970,2019-03-02 00:00:00,Standard Class,PA-19060,OFF-AR-10003156,"10,16",1,"10,16",Home Office,United States,Office Supplies,Art,50 Colored Long Pencils,"23,6364062863935","-13,4764062863935"
CA-2016-166674,2020-04-01 00:00:00,Second Class,RB-19360,OFF-AR-10003156,"30,48",3,"91,44",Consumer,United States,Office Supplies,Art,50 Colored Long Pencils,"23,6364062863935","20,5307811408195"
CA-2014-105270,2018-11-11 00:00:00,Standard Class,AP-10915,OFF-AR-10003156,"30,48",3,"91,44",Consumer,United States,Office Supplies,Art,50 Colored Long Pencils,"23,6364062863935","20,5307811408195"
CA-2017-165904,2021-04-07 00:00:00,Standard Class,HR-14770,OFF-AR-10003156,"16,256",2,"32,512",Home Office,Germany,Office Supplies,Art,50 Colored Long Pencils,"23,6364062863935","-14,760812572787"
CA-2014-140039,2018-09-13 00:00:00,Standard Class,ON-18715,OFF-ST-10001034,"79,4",5,397,Corporate,United States,Office Supplies,Storage,Eldon File Chest Portable File,"76,2975238220408","15,5123808897959"
US-2016-151862,2020-03-01 00:00:00,Standard Class,ON-18715,TEC-PH-10003535,"159,984",2,"319,968",Corporate,United States,Technology,Phones,RCA ViSYS 25423RE1 Corded phone,"91,2989700298356","137,370059940329"
US-2015-117184,2019-05-17 00:00:00,Standard Class,ON-18715,OFF-BI-10002082,"33,28",5,"166,4",Corporate,United States,Office Supplies,Binders,GBC Twin Loop Wire Binding Elements,"15,6147344132685","88,3263279336575"
CA-2016-148908,2020-11-05 00:00:00,First Class,JH-15985,OFF-BI-10002082,"53,248",2,"106,496",Consumer,United States,Office Supplies,Binders,GBC Twin Loop Wire Binding Elements,"15,6147344132685","75,266531173463"
US-2017-147998,2021-05-19 00:00:00,Standard Class,SA-20830,OFF-BI-10002082,"133,12",5,"665,6",Consumer,United States,Office Supplies,Binders,GBC Twin Loop Wire Binding Elements,"15,6147344132685","587,526327933658"
CA-2017-161655,2021-05-13 00:00:00,Second Class,CW-11905,OFF-BI-10002082,"299,52",9,"2695,68",Home Office,United States,Office Supplies,Binders,GBC Twin Loop Wire Binding Elements,"15,6147344132685","2555,14739028058"
CA-2016-142097,2020-10-15 00:00:00,Standard Class,QJ-19255,OFF-BI-10002082,"232,96",7,"1630,72",Corporate,Germany,Office Supplies,Binders,GBC Twin Loop Wire Binding Elements,"15,6147344132685","1521,41685910712"
CA-2016-145177,2020-11-10 00:00:00,Standard Class,PP-18955,OFF-BI-10002082,"69,888",7,"489,216",Home Office,Germany,Office Supplies,Binders,GBC Twin Loop Wire Binding Elements,"15,6147344132685","379,91285910712"
CA-2016-112109,2020-07-08 00:00:00,Standard Class,JE-15715,OFF-BI-10002082,"19,968",2,"39,936",Consumer,Germany,Office Supplies,Binders,GBC Twin Loop Wire Binding Elements,"15,6147344132685","8,70653117346298"
CA-2015-105102,2019-09-15 00:00:00,Second Class,BM-11575,OFF-BI-10002082,"79,872",3,"239,616",Corporate,Spain,Office Supplies,Binders,GBC Twin Loop Wire Binding Elements,"15,6147344132685","192,771796760195"
CA-2017-168655,2021-10-12 00:00:00,Standard Class,ML-18040,OFF-BI-10002082,"79,872",3,"239,616",Corporate,Spain,Office Supplies,Binders,GBC Twin Loop Wire Binding Elements,"15,6147344132685","192,771796760195"
CA-2016-133872,2020-06-14 00:00:00,First Class,VM-21835,OFF-BI-10002082,"39,936",4,"159,744",Consumer,Spain,Office Supplies,Binders,GBC Twin Loop Wire Binding Elements,"15,6147344132685","97,285062346926"
CA-2014-154095,2018-12-02 00:00:00,Standard Class,ON-18715,FUR-FU-10003849,"60,72",3,"182,16",Corporate,United States,Furniture,Furnishings,"DAX Metal Frame, Desktop, Stepped-Edge","25,0628854199799","106,97134374006"
CA-2015-148964,2019-05-26 00:00:00,Standard Class,RD-19900,FUR-FU-10003849,"20,24",1,"20,24",Consumer,United States,Furniture,Furnishings,"DAX Metal Frame, Desktop, Stepped-Edge","25,0628854199799","-4,82288541997991"
CA-2017-117947,2021-08-18 00:00:00,Second Class,NG-18355,FUR-FU-10003849,"40,48",2,"80,96",Corporate,United States,Furniture,Furnishings,"DAX Metal Frame, Desktop, Stepped-Edge","25,0628854199799","30,8342291600402"
CA-2017-152583,2021-10-30 00:00:00,Same Day,RA-19945,FUR-FU-10003849,"16,192",2,"32,384",Consumer,Germany,Furniture,Furnishings,"DAX Metal Frame, Desktop, Stepped-Edge","25,0628854199799","-17,7417708399598"
US-2015-100531,2019-09-27 00:00:00,First Class,NM-18520,FUR-FU-10003849,"24,288",3,"72,864",Consumer,Germany,Furniture,Furnishings,"DAX Metal Frame, Desktop, Stepped-Edge","25,0628854199799","-2,32465625993972"
CA-2014-154095,2018-12-02 00:00:00,Standard Class,ON-18715,OFF-PA-10002923,"146,82",3,"440,46",Corporate,United States,Office Supplies,Paper,Xerox 1942,"73,2501139392001","220,7096581824"
CA-2016-124149,2020-04-23 00:00:00,First Class,MJ-17740,OFF-PA-10002923,"78,304",2,"156,608",Consumer,United States,Office Supplies,Paper,Xerox 1942,"73,2501139392001","10,1077721215999"
CA-2014-142769,2018-09-13 00:00:00,Same Day,RP-19390,OFF-PA-10002923,"48,94",1,"48,94",Consumer,United States,Office Supplies,Paper,Xerox 1942,"73,2501139392001","-24,3101139392001"
CA-2017-150987,2021-04-08 00:00:00,Standard Class,AH-10120,OFF-PA-10002923,"195,76",4,"783,04",Home Office,Germany,Office Supplies,Paper,Xerox 1942,"73,2501139392001","490,0395442432"
CA-2016-135265,2020-07-07 00:00:00,Second Class,CC-12370,OFF-PA-10002923,"48,94",1,"48,94",Consumer,Spain,Office Supplies,Paper,Xerox 1942,"73,2501139392001","-24,3101139392001"
CA-2017-156622,2021-11-23 00:00:00,First Class,JP-15460,OFF-PA-10002923,"78,304",2,"156,608",Corporate,Spain,Office Supplies,Paper,Xerox 1942,"73,2501139392001","10,1077721215999"
CA-2014-154095,2018-12-02 00:00:00,Standard Class,ON-18715,FUR-CH-10004754,"239,84",8,"1918,72",Corporate,United States,Furniture,Chairs,"Global Stack Chair with Arms, Black","62,6408369651373","1417,5933042789"
CA-2016-168956,2020-02-16 00:00:00,Standard Class,EA-14035,FUR-CH-10004754,"62,958",3,"188,874",Corporate,United States,Furniture,Chairs,"Global Stack Chair with Arms, Black","62,6408369651373","0,951489104587999"
CA-2016-109827,2020-12-25 00:00:00,Standard Class,LW-16825,FUR-CH-10004754,"47,968",2,"95,936",Corporate,Germany,Furniture,Chairs,"Global Stack Chair with Arms, Black","62,6408369651373","-29,3456739302747"
CA-2016-122063,2020-12-03 00:00:00,Standard Class,MM-17920,FUR-CH-10004754,"29,98",1,"29,98",Consumer,Germany,Furniture,Chairs,"Global Stack Chair with Arms, Black","62,6408369651373","-32,6608369651373"
CA-2016-118899,2020-03-22 00:00:00,Same Day,MC-17275,FUR-CH-10004754,"167,888",7,"1175,216",Consumer,Germany,Furniture,Chairs,"Global Stack Chair with Arms, Black","62,6408369651373","736,730141244039"
CA-2015-143147,2019-05-26 00:00:00,Second Class,PS-18760,FUR-CH-10004754,"104,93",5,"524,65",Consumer,Germany,Furniture,Chairs,"Global Stack Chair with Arms, Black","62,6408369651373","211,445815174313"
US-2014-114377,2018-11-05 00:00:00,Same Day,BG-11035,FUR-CH-10004754,"149,9",5,"749,5",Consumer,Romania,Furniture,Chairs,"Global Stack Chair with Arms, Black","62,6408369651373","436,295815174313"
CA-2014-154095,2018-12-02 00:00:00,Standard Class,ON-18715,OFF-LA-10000634,"15,66",6,"93,96",Corporate,United States,Office Supplies,Labels,Avery 509,"5,47330776118348","61,1201534328991"
CA-2016-142902,2020-09-12 00:00:00,Second Class,BP-11185,OFF-LA-10000634,"6,264",3,"18,792",Corporate,United States,Office Supplies,Labels,Avery 509,"5,47330776118348","2,37207671644955"
CA-2015-130736,2019-12-07 00:00:00,First Class,JF-15490,OFF-LA-10000634,"2,61",1,"2,61",Consumer,United States,Office Supplies,Labels,Avery 509,"5,47330776118348","-2,86330776118348"
CA-2017-164378,2021-07-15 00:00:00,Second Class,MM-18055,OFF-LA-10000634,"7,83",3,"23,49",Consumer,Germany,Office Supplies,Labels,Avery 509,"5,47330776118348","7,07007671644955"
CA-2016-130820,2020-11-15 00:00:00,Same Day,ON-18715,FUR-TA-10001768,"630,024",4,"2520,096",Corporate,United States,Furniture,Tables,Hon Racetrack Conference Tables,"756,708071352214","-506,736285408855"
CA-2015-110457,2019-03-02 00:00:00,Standard Class,DK-13090,FUR-TA-10001768,"787,53",3,"2362,59",Consumer,United States,Furniture,Tables,Hon Racetrack Conference Tables,"756,708071352214","92,4657859433589"
CA-2015-146563,2019-08-24 00:00:00,Standard Class,CB-12025,FUR-TA-10001768,"918,785",5,"4593,925",Consumer,United States,Furniture,Tables,Hon Racetrack Conference Tables,"756,708071352214","810,384643238931"
CA-2014-165764,2018-11-03 00:00:00,Standard Class,SH-20395,FUR-TA-10001768,"945,036",6,"5670,216",Consumer,United States,Furniture,Tables,Hon Racetrack Conference Tables,"756,708071352214","1129,96757188672"
CA-2016-106950,2020-09-02 00:00:00,Standard Class,JE-15715,FUR-TA-10001768,"472,518",3,"1417,554",Consumer,Germany,Furniture,Tables,Hon Racetrack Conference Tables,"756,708071352214","-852,570214056641"
CA-2017-131037,2021-08-22 00:00:00,First Class,TM-21490,FUR-TA-10001768,"210,008",1,"210,008",Consumer,Romania,Furniture,Tables,Hon Racetrack Conference Tables,"756,708071352214","-546,700071352214"
CA-2014-146703,2018-10-20 00:00:00,Second Class,PO-18865,OFF-ST-10001713,"211,96",4,"847,84",Consumer,United States,Office Supplies,Storage,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black","175,47913337821","145,923466487158"
CA-2014-123344,2018-09-24 00:00:00,Standard Class,JD-16060,OFF-ST-10001713,"211,96",4,"847,84",Consumer,United States,Office Supplies,Storage,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black","175,47913337821","145,923466487158"
US-2016-152051,2020-06-25 00:00:00,Standard Class,TS-21160,OFF-ST-10001713,"254,352",6,"1526,112",Corporate,Germany,Office Supplies,Storage,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black","175,47913337821","473,237199730737"
CA-2015-163181,2019-11-07 00:00:00,Standard Class,AB-10105,OFF-ST-10001713,"84,784",2,"169,568",Consumer,Germany,Office Supplies,Storage,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black","175,47913337821","-181,390266756421"
CA-2015-102015,2019-09-12 00:00:00,Standard Class,TM-21010,OFF-ST-10001713,"105,98",2,"211,96",Consumer,Spain,Office Supplies,Storage,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black","175,47913337821","-138,998266756421"
CA-2016-116344,2020-07-29 00:00:00,Standard Class,JO-15145,OFF-ST-10001713,"84,784",2,"169,568",Corporate,Spain,Office Supplies,Storage,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black","175,47913337821","-181,390266756421"
CA-2017-140088,2021-05-28 00:00:00,Second Class,PO-18865,FUR-CH-10000863,"301,96",2,"603,92",Consumer,United States,Furniture,Chairs,Novimex Swivel Fabric Task Chair,"199,593931987556","204,732136024888"
US-2014-157385,2018-11-23 00:00:00,First Class,SC-20095,FUR-CH-10000863,"603,92",5,"3019,6",Consumer,United States,Furniture,Chairs,Novimex Swivel Fabric Task Chair,"199,593931987556","2021,63034006222"
CA-2016-115378,2020-11-18 00:00:00,Second Class,AJ-10945,FUR-CH-10000863,"301,96",2,"603,92",Consumer,United States,Furniture,Chairs,Novimex Swivel Fabric Task Chair,"199,593931987556","204,732136024888"
CA-2017-112725,2021-01-30 00:00:00,Standard Class,EH-14125,FUR-CH-10000863,"120,784",1,"120,784",Home Office,United States,Furniture,Chairs,Novimex Swivel Fabric Task Chair,"199,593931987556","-78,809931987556"
CA-2016-149272,2020-03-15 00:00:00,Standard Class,MY-18295,FUR-CH-10000863,"528,43",5,"2642,15",Corporate,Germany,Furniture,Chairs,Novimex Swivel Fabric Task Chair,"199,593931987556","1644,18034006222"
CA-2015-143147,2019-05-26 00:00:00,Second Class,PS-18760,FUR-CH-10000863,"105,686",1,"105,686",Consumer,Germany,Furniture,Chairs,Novimex Swivel Fabric Task Chair,"199,593931987556","-93,907931987556"
CA-2014-113880,2018-03-01 00:00:00,Standard Class,VF-21715,FUR-CH-10000863,"634,116",6,"3804,696",Home Office,Spain,Furniture,Chairs,Novimex Swivel Fabric Task Chair,"199,593931987556","2607,13240807466"
CA-2015-111339,2019-05-29 00:00:00,First Class,VP-21760,FUR-CH-10000863,"317,058",3,"951,174",Corporate,Romania,Furniture,Chairs,Novimex Swivel Fabric Task Chair,"199,593931987556","352,392204037332"
CA-2017-143259,2021-12-30 00:00:00,Standard Class,PO-18865,FUR-BO-10003441,"323,136",4,"1292,544",Consumer,United States,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled","315,297785639913","31,3528574403485"
CA-2016-115574,2020-12-23 00:00:00,First Class,BP-11185,FUR-BO-10003441,"141,372",2,"282,744",Corporate,United States,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled","315,297785639913","-347,851571279826"
CA-2016-108735,2020-04-17 00:00:00,Standard Class,JM-15535,FUR-BO-10003441,"257,499",3,"772,497",Consumer,Germany,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled","315,297785639913","-173,396356919738"
CA-2017-131233,2021-04-14 00:00:00,Standard Class,CS-12355,FUR-BO-10003441,"242,352",3,"727,056",Consumer,Germany,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled","315,297785639913","-218,837356919739"
CA-2017-104731,2021-07-21 00:00:00,Standard Class,AM-10705,FUR-BO-10003441,"302,94",3,"908,82",Consumer,Germany,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled","315,297785639913","-37,0733569197385"
CA-2017-113873,2021-11-13 00:00:00,Standard Class,KE-16420,FUR-BO-10003441,"205,9992",3,"617,9976",Corporate,Spain,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled","315,297785639913","-327,895756919739"
CA-2017-143259,2021-12-30 00:00:00,Standard Class,PO-18865,TEC-PH-10004774,"90,93",7,"636,51",Consumer,United States,Technology,Phones,Gear Head AU3700S Headset,"66,2117260215905","173,027917848867"
CA-2016-109666,2020-04-19 00:00:00,Standard Class,KM-16720,TEC-PH-10004774,"25,98",2,"51,96",Consumer,United States,Technology,Phones,Gear Head AU3700S Headset,"66,2117260215905","-80,4634520431809"
CA-2015-124058,2019-11-20 00:00:00,Standard Class,LC-16885,TEC-PH-10004774,"72,744",7,"509,208",Consumer,United States,Technology,Phones,Gear Head AU3700S Headset,"66,2117260215905","45,7259178488667"
CA-2014-120838,2018-03-23 00:00:00,Second Class,PO-18865,OFF-ST-10000585,"330,4",2,"660,8",Consumer,United States,Office Supplies,Storage,Economy Rollaway Files,"195,690014040326","269,419971919348"
CA-2017-167913,2021-07-30 00:00:00,Second Class,JL-15835,OFF-ST-10000585,"330,4",2,"660,8",Consumer,United States,Office Supplies,Storage,Economy Rollaway Files,"195,690014040326","269,419971919348"
CA-2014-106572,2018-09-05 00:00:00,Standard Class,NP-18700,OFF-ST-10000585,"264,32",2,"528,64",Consumer,Germany,Office Supplies,Storage,Economy Rollaway Files,"195,690014040326","137,259971919348"
CA-2014-142510,2018-12-22 00:00:00,Standard Class,NP-18700,OFF-ST-10000585,"132,16",1,"132,16",Consumer,Germany,Office Supplies,Storage,Economy Rollaway Files,"195,690014040326","-63,5300140403259"
CA-2017-121195,2021-12-24 00:00:00,First Class,NS-18505,OFF-ST-10000585,"264,32",2,"528,64",Consumer,Germany,Office Supplies,Storage,Economy Rollaway Files,"195,690014040326","137,259971919348"
CA-2015-140984,2019-09-14 00:00:00,Standard Class,CC-12685,OFF-ST-10000585,"991,2",6,"5947,2",Consumer,Germany,Office Supplies,Storage,Economy Rollaway Files,"195,690014040326","4773,05991575804"
CA-2014-160094,2018-04-30 00:00:00,First Class,JM-16195,OFF-ST-10000585,826,5,4130,Consumer,Spain,Office Supplies,Storage,Economy Rollaway Files,"195,690014040326","3151,54992979837"
CA-2014-120838,2018-03-23 00:00:00,Second Class,PO-18865,TEC-PH-10003484,"604,752",6,"3628,512",Consumer,United States,Technology,Phones,Ooma Telo VoIP Home Phone System,"479,814488342246","749,625069946522"
CA-2016-155005,2020-06-13 00:00:00,Second Class,SC-20050,TEC-PH-10003484,"377,97",3,"1133,91",Home Office,United States,Technology,Phones,Ooma Telo VoIP Home Phone System,"479,814488342246","-305,533465026739"
CA-2017-123001,2021-09-02 00:00:00,Standard Class,AW-10840,TEC-PH-10003484,"201,584",2,"403,168",Consumer,Germany,Technology,Phones,Ooma Telo VoIP Home Phone System,"479,814488342246","-556,460976684493"
CA-2014-125997,2018-09-20 00:00:00,First Class,MW-18220,TEC-PH-10003484,"629,95",5,"3149,75",Consumer,Spain,Technology,Phones,Ooma Telo VoIP Home Phone System,"479,814488342246","750,677558288768"
CA-2016-161928,2020-06-27 00:00:00,Second Class,AC-10660,TEC-PH-10003484,"201,584",2,"403,168",Consumer,Spain,Technology,Phones,Ooma Telo VoIP Home Phone System,"479,814488342246","-556,460976684493"
CA-2017-128328,2021-08-05 00:00:00,Standard Class,PO-18865,OFF-BI-10001989,"125,88",6,"755,28",Consumer,United States,Office Supplies,Binders,Premium Transparent Presentation Covers by GBC,"13,1139047830217","676,59657130187"
CA-2016-113516,2020-09-08 00:00:00,Second Class,VM-21685,OFF-BI-10001989,"67,136",4,"268,544",Home Office,United States,Office Supplies,Binders,Premium Transparent Presentation Covers by GBC,"13,1139047830217","216,088380867913"
US-2016-131611,2020-11-05 00:00:00,Standard Class,EP-13915,OFF-BI-10001989,"12,588",3,"37,764",Consumer,United States,Office Supplies,Binders,Premium Transparent Presentation Covers by GBC,"13,1139047830217","-1,57771434906513"
CA-2017-107125,2021-11-27 00:00:00,Standard Class,BD-11320,OFF-BI-10001989,"117,488",7,"822,416",Consumer,United States,Office Supplies,Binders,Premium Transparent Presentation Covers by GBC,"13,1139047830217","730,618666518848"
CA-2016-126795,2020-06-13 00:00:00,Second Class,GT-14710,OFF-BI-10001989,"33,568",2,"67,136",Consumer,United States,Office Supplies,Binders,Premium Transparent Presentation Covers by GBC,"13,1139047830217","40,9081904339566"
US-2016-123470,2020-08-15 00:00:00,Standard Class,ME-17725,OFF-BI-10001989,"18,882",3,"56,646",Consumer,United States,Office Supplies,Binders,Premium Transparent Presentation Covers by GBC,"13,1139047830217","17,3042856509349"
CA-2016-108616,2020-09-29 00:00:00,Standard Class,JK-15730,OFF-BI-10001989,"62,94",3,"188,82",Consumer,United States,Office Supplies,Binders,Premium Transparent Presentation Covers by GBC,"13,1139047830217","149,478285650935"
CA-2014-141005,2018-08-15 00:00:00,First Class,CS-12355,OFF-BI-10001989,"62,94",3,"188,82",Consumer,Germany,Office Supplies,Binders,Premium Transparent Presentation Covers by GBC,"13,1139047830217","149,478285650935"
CA-2017-119655,2021-04-20 00:00:00,Standard Class,CV-12295,OFF-BI-10001989,"146,86",7,"1028,02",Consumer,Spain,Office Supplies,Binders,Premium Transparent Presentation Covers by GBC,"13,1139047830217","936,222666518848"
US-2016-165078,2020-11-05 00:00:00,Standard Class,MA-17995,OFF-BI-10001989,"104,9",5,"524,5",Home Office,Spain,Office Supplies,Binders,Premium Transparent Presentation Covers by GBC,"13,1139047830217","458,930476084892"
CA-2017-128328,2021-08-05 00:00:00,Standard Class,PO-18865,TEC-AC-10001714,"79,78",2,"159,56",Consumer,United States,Technology,Accessories,Logitech MX Performance Wireless Mouse,"162,479334168731","-165,398668337463"
CA-2017-157672,2021-10-05 00:00:00,First Class,RB-19795,TEC-AC-10001714,"63,824",2,"127,648",Home Office,United States,Technology,Accessories,Logitech MX Performance Wireless Mouse,"162,479334168731","-197,310668337463"
CA-2016-112739,2020-09-02 00:00:00,Second Class,RD-19810,TEC-AC-10001714,"159,56",5,"797,8",Home Office,United States,Technology,Accessories,Logitech MX Performance Wireless Mouse,"162,479334168731","-14,5966708436566"
CA-2016-134474,2020-01-05 00:00:00,Second Class,AJ-10795,TEC-AC-10001714,"191,472",6,"1148,832",Corporate,United States,Technology,Accessories,Logitech MX Performance Wireless Mouse,"162,479334168731","173,955994987612"
CA-2017-121559,2021-06-01 00:00:00,Second Class,HW-14935,TEC-AC-10001714,"39,89",1,"39,89",Corporate,United States,Technology,Accessories,Logitech MX Performance Wireless Mouse,"162,479334168731","-122,589334168731"
US-2017-128398,2021-05-02 00:00:00,Second Class,EM-13825,TEC-AC-10001714,"159,56",4,"638,24",Corporate,Spain,Technology,Accessories,Logitech MX Performance Wireless Mouse,"162,479334168731","-11,6773366749253"
CA-2017-125115,2021-04-10 00:00:00,Same Day,RD-19930,TEC-AC-10001714,"95,736",3,"287,208",Consumer,Spain,Technology,Accessories,Logitech MX Performance Wireless Mouse,"162,479334168731","-200,230002506194"
CA-2017-128328,2021-08-05 00:00:00,Standard Class,PO-18865,OFF-LA-10003498,"133,2",9,"1198,8",Consumer,United States,Office Supplies,Labels,Avery 475,"38,4442832217754","852,801451004022"
CA-2016-125850,2020-01-22 00:00:00,Standard Class,FP-14320,OFF-LA-10003498,"44,4",3,"133,2",Consumer,United States,Office Supplies,Labels,Avery 475,"38,4442832217754","17,8671503346739"
CA-2017-137463,2021-12-16 00:00:00,Second Class,KM-16225,OFF-LA-10003498,"44,4",3,"133,2",Corporate,Germany,Office Supplies,Labels,Avery 475,"38,4442832217754","17,8671503346739"
CA-2014-168305,2018-11-01 00:00:00,Standard Class,PL-18925,OFF-LA-10003498,"44,4",3,"133,2",Home Office,Germany,Office Supplies,Labels,Avery 475,"38,4442832217754","17,8671503346739"
US-2016-152415,2020-09-17 00:00:00,Standard Class,PO-18865,FUR-FU-10002597,"14,82",3,"44,46",Consumer,United States,Furniture,Furnishings,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene","24,9952034358507","-30,5256103075522"
CA-2016-147585,2020-11-07 00:00:00,Standard Class,CB-12535,FUR-FU-10002597,"14,82",3,"44,46",Corporate,United States,Furniture,Furnishings,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene","24,9952034358507","-30,5256103075522"
